clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
497180;338951;Job 11:16;link;<BRW ;qal;808821;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497293;339356;Job 13:13;link;J<BR ;qal;809126;W;Conj;;809127;J<BR ;Pred;;809128;<LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
497347;339548;Job 14:5;link;J<BWR00;qal;809273;W;Conj;;809274;L> ;Nega;;809275;J<BWR00;Pred;;;;;;;;;;;;;;;;;;;;;
497450;339902;Job 15:19;link;<BR ;qal;809562;W;Conj;;809563;L>&;Nega;;809564;<BR ;Pred;;809565;ZR ;Subj;;809566;BTWKM00;Cmpl;;;;;;;;;;;;;
497583;340383;Job 17:11;link;<BRW ;qal;809938;JMJ ;Subj;;809939;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
497667;340681;Job 19:8;link;><BWR ;qal;810175;W;Conj;;810176;L> ;Nega;;810177;><BWR ;Pred;;;;;;;;;;;;;;;;;;;;;
497873;341422;Job 21:29;link;* <WBRJ ;qal;810748;H;Ques;;810749;L> ;Nega;;810750;* #>LTM ;Pred;;810751;<WBRJ DRK ;Objc;;;;;;;;;;;;;;;;;
498366;343234;Job 30:15;link;<BRH ;qal;812151;W;Conj;;812152;K<B ;Adju;;812153;<BRH ;Pred;;812154;J#<TJ00;Subj;;;;;;;;;;;;;;;;;
498618;344192;Job 33:18;link;<BR ;qal;812884;M<BR ;Pred;;812885;B#LX00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
498647;344296;Job 33:28;link;<BR ;qal;812962;M<BR ;Pred;;812963;B#XT ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
498718;344538;Job 34:20;link;J<BRW ;qal;813148;W;Conj;;813149;J<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
498841;344986;Job 36:12;link;J<BRW ;qal;813497;B#LX ;Adju;;813498;J<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
498949;345393;Job 37:21;link;<BRH ;qal;813797;W;Conj;;813798;RWX ;Subj;;813799;<BRH ;Pred;;;;;;;;;;;;;;;;;;;;;
499594;347898;Proverbs 4:15;link;T<BR&;qal;815586;>L&;Nega;;815587;T<BR&;Pred;;815588;BW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
499596;347904;Proverbs 4:15;link;<BWR00;qal;815591;W;Conj;;815592;<BWR00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
499795;348636;Proverbs 7:8;link;<BR ;qal;816105;<BR ;PreC;;816106;B#WQ ;Cmpl;;816107;>YL PNH ;Adju;;;;;;;;;;;;;;;;;;;;;
499909;349087;Proverbs 8:29;link;J<BRW&;qal;816390;W;Conj;;816391;MJM ;Subj;;816392;L> ;Nega;;816393;J<BRW&;Pred;;816394;PJW ;Objc;;;;;;;;;;;;;
499976;349288;Proverbs 9:15;link;* <BRJ&;qal;816550;* LQR> ;Pred;;816551;L<BRJ&DRK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
500047;349539;Proverbs 10:25;link;<BWR ;qal;816727;K<BWR ;Pred;;816728;SWPH ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
500687;351936;Proverbs 19:11;link;<BR ;qal;818418;<BR ;Pred;;818419;<L&P#<00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
500894;352723;Proverbs 22:3;link;<BRW ;qal;818934;W;Conj;;818935;PTJJM ;Subj;;818936;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;
501142;353651;Proverbs 24:30;link;<BRTJ ;qal;819608;<L&#DH >J#&<YL ;Cmpl;;819609;<BRTJ ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
501253;354106;Proverbs 26:10;link;* <BRJM00;qal;819888;W;Conj;;819889;* #KR ;PreC;;819890;<BRJM00;Objc;;;;;;;;;;;;;;;;;;;;;
501269;354167;Proverbs 26:17;link;* <BR ;qal;819927;<BR ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501334;354402;Proverbs 27:12;link;<BRW ;qal;820091;PT>JM ;Subj;;820092;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
501880;356383;Ruth 2:8;link;T<BWRJ ;qal;821509;W;Conj;;821510;GM ;Modi;;821511;L> ;Nega;;821512;T<BWRJ ;Pred;;821513;MZH ;Cmpl;;;;;;;;;;;;;
502086;357120;Ruth 4:1;link;<BR ;qal;822068;W;Conj;;822069;HNH ;Intj;;822070;HG>L ;Subj;;822071;<BR ;PreC;;;;;;;;;;;;;;;;;
502278;357910;Song_of_songs 2:11;link;<BR ;qal;822589;KJ&;Conj;;822590;HNH ;Intj;;822591;HSTJW ;Subj;;822592;<BR ;Pred;;;;;;;;;;;;;;;;;
502321;358067;Song_of_songs 3:4;link;<BRTJ ;qal;822693;#;Rela;;822694;<BRTJ ;Pred;;822695;MHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
502440;358516;Song_of_songs 5:5;link;* <BR ;qal;822955;W;Conj;;822956;>YB<TJ ;Subj;;822957;MWR <BR ;Objc;;822958;<L KPWT HMN<WL00;Adju;;;;;;;;;;;;;;;;;
502443;358528;Song_of_songs 5:6;link;<BR ;qal;822965;<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502475;358630;Song_of_songs 5:13;link;* <BR00;qal;823031;* NVPWT ;PreC;;823032;MWR <BR00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
503704;363728;Lamentations 1:12;link;* <BRJ ;qal;826318;KL&<BRJ DRK ;Voct;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503837;364262;Lamentations 2:15;link;* <BRJ ;qal;826680;* SPQW ;Pred;;826681;<LJK ;Cmpl;;826682;KPJM ;Objc;;826683;KL&<BRJ DRK ;Subj;;;;;;;;;;;;;;;;;
503978;364774;Lamentations 3:44;link;<BWR ;qal;827033;M<BWR ;Pred;;827034;TPLH00;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
504104;365242;Lamentations 4:21;link;T<BR&;qal;827340;GM&<LJK ;Cmpl;;827341;T<BR&;Pred;;827342;KWS ;Subj;;;;;;;;;;;;;;;;;;;;;
504224;365911;Esther 1:19;link;J<BWR ;qal;827667;W;Conj;;827668;L> ;Nega;;827669;J<BWR ;Pred;;;;;;;;;;;;;;;;;;;;;
504342;366712;Esther 3:3;link;<WBR ;qal;828072;MDW< ;Ques;;828073;>TH ;Subj;;828074;<WBR ;PreC;;828075;>T MYWT HMLK00;Objc;;;;;;;;;;;;;;;;;
504488;367517;Esther 4:17;link;J<BR ;qal;828494;W;Conj;;828495;J<BR ;Pred;;828496;MRDKJ ;Subj;;;;;;;;;;;;;;;;;;;;;
504876;369838;Esther 9:27;link;J<BWR ;qal;829694;W;Conj;;829695;L> ;Nega;;829696;J<BWR ;Pred;;;;;;;;;;;;;;;;;;;;;
504880;369888;Esther 9:28;link;J<BRW ;qal;829708;W;Conj;;829709;JMJ HPWRJM H>LH ;Subj;;829710;L> ;Nega;;829711;J<BRW ;Pred;;829712;MTWK HJHWDJM ;Cmpl;;;;;;;;;;;;;
506166;375967;Daniel 9:11;link;<BRW ;qal;833499;W;Conj;;833500;KL&J#R>L ;Subj;;833501;<BRW ;Pred;;833502;>T&TWRTK ;Objc;;;;;;;;;;;;;;;;;
506418;377126;Daniel 11:10;link;<BR ;qal;834226;W;Conj;;834227;<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
506556;377765;Daniel 11:40;link;<BR00;qal;834645;W;Conj;;834646;<BR00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
507580;384045;Nehemiah 2:14;link;><BR ;qal;837613;W;Conj;;837614;><BR ;Pred;;837615;>L&#<R H<JN W>L&BRKT HMLK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
507582;384062;Nehemiah 2:14;link;<BR ;qal;837620;L<BR ;Pred;;837621;TXTJ00;Adju;;;;;;;;;;;;;;;;;;;;;;;;;
508236;387984;Nehemiah 9:11;link;J<BRW ;qal;839512;W;Conj;;839513;J<BRW ;Pred;;839514;BTWK&HJM BJB#H ;Cmpl;;;;;;;;;;;;;;;;;;;;;
509749;397916;1_Chronicles 12:16;link;<BRW ;qal;843784;>#R ;Rela;;843785;<BRW ;Pred;;843786;>T&HJRDN ;Objc;;843787;BXD# HR>#WN ;Time;;;;;;;;;;;;;;;;;
510394;401502;1_Chronicles 19:17;link;J<BR ;qal;845711;W;Conj;;845712;J<BR ;Pred;;845713;HJRDN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
511255;406794;1_Chronicles 29:30;link;<BRW ;qal;848126;>#R ;Rela;;848127;<BRW ;Pred;;848128;<LJW W<L&J#R>L W<L KL&MMLKWT H>RYWT00;Cmpl;;;;;;;;;;;;;;;;;;;;;
511880;410536;2_Chronicles 7:21;link;<BR ;qal;850045;<BR ;PreC;;850046;<LJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
512710;415426;2_Chronicles 18:23;link;<BR ;qal;852611;<BR ;Pred;;852612;RWX&JHWH ;Subj;;852613;M>TJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
513009;416971;2_Chronicles 21:9;link;J<BR ;qal;853472;W;Conj;;853473;J<BR ;Pred;;853474;JHWRM ;Subj;;853475;<M&#RJW ;Adju;;;;;;;;;;;;;;;;;
513285;418685;2_Chronicles 24:20;link;<BRJM ;qal;854328;LMH ;Ques;;854329;>TM ;Subj;;854330;<BRJM ;PreC;;854331;>T&MYWT JHWH ;Objc;;;;;;;;;;;;;;;;;
513422;419345;2_Chronicles 25:18;link;T<BR ;qal;854733;W;Conj;;854734;T<BR ;Pred;;854735;XJT H#DH ;Subj;;;;;;;;;;;;;;;;;;;;;
513872;422065;2_Chronicles 30:10;link;<BRJM ;qal;856107;W;Conj;;856108;JHJW ;Pred;;856109;HRYJM ;Subj;;856110;<BRJM ;PreC;;856111;M<JR L<JR B>RY&>PRJM WMN#H W<D&ZBLWN ;Cmpl;;;;;;;;;;;;;
